id_film,titre_original,annee_sortie,duree,genres,acteurs,personnage_film,directeur,moyenne_notes,nombre_votes,description_en,popularite,chemin_affiche,description_fr,trailer_url,video_id
tt13429654,Canailles,2022,86,Comedy,"['François Cluzet', 'José Garcia', 'Doria Tillier']","['Antoine', 'Elias', 'Lucie']",Christophe Offenstein,4.7,153.0,"Following a failed hold-up, leg-hurted Antoine is looking to hide at Elias's home. Nothing reserved the anarchist robber to meet this life-disciplined history teacher. Then, a strange balance of power set in, between ascendency and friendship, before the arrival of Lucie, investigator in charge of the case.",2.949,/tqTZcQyDPK99PanEo0xE9f2xaz0.jpg,"Suite à un casse qui a mal tourné, Antoine blessé à la jambe, débarque de force chez Elias pour se trouver une planque. Rien ne destinait le braqueur de banque un rien anarchiste, à croiser la route de ce prof d’histoire à la vie réglée comme un métronome. S’engage alors un étrange rapport de force entre les deux hommes où se mêlent emprise et complicité. Mais c’était sans compter sur Lucie, l'enquêtrice chargée de l’affaire du casse.",https://www.youtube.com/watch?v=yLzEvgqwpL4,yLzEvgqwpL4
tt13460190,Les vedettes,2022,101,Comedy,"['Grégoire Ludig', 'David Marsais', 'Julien Pestel']","['Daniel Santini', 'Stéphane Chevalier', 'Blaise Petit']",Jonathan Barré,6.2,1577.0,"Daniel and Stéphane, two salesmen working in the same store but who cannot stand each other, decide despite everything to team up to participate in television games so they can pay their debts.",7.907,/7MdTly7XxHhSgnlHuJcqzrj7Uso.jpg,"Daniel, un chanteur raté, va perdre son logement et son poste au SAV d'un magasin d'électroménager. Lorsqu'il découvre que Stéphane, un collègue naïf et prétentieux, connaît le montant de tous les appareils en rayon, il décide de se servir de lui pour participer au jeu TV ""Le Prix à tout Prix"", remporter 100 000 € et se retrouver enfin sous le feu des projecteurs. Alors oui tout les oppose, non ça ne sera pas de tout repos, mais Daniel et Stéphane sont pleins de ressources.",https://www.youtube.com/watch?v=fUILGxPu46o,fUILGxPu46o
tt13492256,Adieu Paris,2021,96,Comedy,"['Pierre Arditi', 'Jackie Berroyer', 'Gérard Daguerre']","['Jacques Stehlin', 'Alain Gerfagnon', 'Gérard, le pianiste']",Edouard Baer,4.7,390.0,"An old Parisian bistro with eternal charm. Eight gentlemen at the table, eight great figures. They were the “kings of Paris”… National treasures, masterpieces in peril. A well-honed ritual ... A sense of humor and self-deprecation intact. Tenderness and cruelty. Eight old friends who hate and love each other. And suddenly an intruder ...",4.585,/2p3megjuj0k5kjY7O94RVV0JrCu.jpg,"Un vieux bistro parisien au charme éternel. Huit messieurs à table, huit grandes figures. Ils étaient les « rois de Paris »… Des trésors nationaux, des chefs-d'œuvre en péril. Un rituel bien rodé… Un sens de l’humour et de l’autodérision intacts. De la tendresse et de la cruauté. Huit vieux amis qui se détestent et qui s’aiment. Et soudain un intrus…",https://www.youtube.com/watch?v=GVV8TU24mto,GVV8TU24mto
tt13511518,Rose,2021,102,Comedy,"['Françoise Fabian', 'Aure Atika', 'Grégory Montel']","['Rose Goldberg', 'Sarah Goldberg', 'Pierre Goldberg']",Aurélie Saada,6.2,196.0,"Rose, 78-year-old, has just lost her beloved husband. When her grief gives way to a powerful impulse to live her life, making her realize that she can still redefine herself as a woman, the whole balance of the family is upset.",2.744,/9994ieDF2Lp7znBQvesFiBKyTua.jpg,"Rose, 78 ans, vient de perdre son mari qu’elle adorait. Lorsque sa peine laisse place à une puissante pulsion de vie lui faisant réaliser qu’elle peut encore se redéfinir en tant que femme, c’est tout l’équilibre de la famille qui est bouleversé...",https://www.youtube.com/watch?v=S_Evs9YDbx8,S_Evs9YDbx8
tt13531468,En corps,2022,117,Comedy,"['Marion Barbeau', 'Hofesh Shechter', 'Denis Podalydès']","['Elise Gautier', 'Hofesh', 'Henri Gautier']",Cédric Klapisch,7.1,3443.0,"Elise thought she had the perfect life: an ideal boyfriend and a promising career as a ballet dancer. It all falls apart the day she catches him cheating on her with her stage backup; and after she suffers an injury on stage, it seems like she might not be able to dance ever again.  A heartwarming and inspiring story that tells us how sometimes, the worst thing that could happen may turn out to be the best.",10.296,/ue6GyiX9dLSpmmAze1pPYcIlUrf.jpg,"Élise, 26 ans est une grande danseuse classique. Elle se blesse pendant un spectacle et apprend qu’elle ne pourra plus danser. Dès lors sa vie va être bouleversée, Élise va devoir apprendre à se réparer… Entre Paris et la Bretagne, au gré des rencontres et des expériences, des déceptions et des espoirs, Élise va se rapprocher d’une compagnie de danse contemporaine. Cette nouvelle façon de danser va lui permettre de retrouver un nouvel élan et aussi une nouvelle façon de vivre.",https://www.youtube.com/watch?v=WMqIkiI6fAA,WMqIkiI6fAA
tt13558724,Présidents,2021,98,Comedy,"['Jean Dujardin', 'Grégory Gadebois', 'Pascale Arbillot']","['Nicolas', 'François', 'Isabelle']",Anne Fontaine,5.7,704.0,"A former french President, Nicolas, decides to persuade another one, François, to campaign together in order to return to the front stage of politics.",5.519,/rlHMQK4cyvzqsOUZCSJEAQkd8qm.jpg,"Nicolas, un ancien président de la République, supporte mal l’arrêt de sa vie politique. Les circonstances lui permettent d’espérer un retour sur le devant de la scène. Mais il lui faut un allié. Nicolas va donc partir en Corrèze, pour convaincre François, un autre ancien président (qui, lui, coule une retraite heureuse à la campagne) de faire équipe avec lui. François se pique au jeu, tandis que Nicolas découvre que le bonheur n’est peut-être pas là où il croyait… Et leurs compagnes respectives, elles, ne vont pas tarder à se mettre de la partie.",https://www.youtube.com/watch?v=LCPlIx25u5U,LCPlIx25u5U
tt13639204,Irréductible,2022,83,Comedy,"['Jérôme Commandeur', 'Laetitia Dosch', 'Pascale Arbillot']","['Vincent Peltier', 'Eva Brébant', 'Isabelle Bailliencourt']",Jérôme Commandeur,6.1,2086.0,"Vincent, a civil servant, has always enjoyed the benefits of his family's status. When the government votes on a massive savings plan, Vincent is pushed out. When he is transferred to the North Pole, he meets Eva and finds love. It's time for him to choose.",11.643,/9JuykPCoy4JJsmoGac7CB19xWow.jpg,"Vincent Peltier, paisible employé aux « Eaux et forêts » à Limoges, est incité à démissionner à cause d’une révision des effectifs, ce qu’il souhaite le moins du monde. Une inspectrice trop zélée décide de le muter dans les pires endroits au monde pour le pousser à renoncer. Elle l’envoie donc au Groënland pour protéger les chercheurs d’une base scientifique des attaques d'ours. On vous laisse imaginer la suite…",https://www.youtube.com/watch?v=-xXDfZBHV4E,-xXDfZBHV4E
tt13667548,Robuste,2021,95,Comedy,"['Gérard Depardieu', 'Déborah Lukumuena', 'Lucas Mortier']","['Georges', 'Aïssa', 'Eddy']",Constance Meyer,5.5,378.0,"When his right-hand man and only mate has to go away for a few weeks, Georges - an ageing film star - is given a substitute, Aïssa. The disillusioned actor and the young female security guard forge a special relationship.",3.066,/fN8VWXyQZH5YbsZxFUw6GlceAd7.jpg,"Lorsque son bras droit et seul compagnon doit s’absenter pendant plusieurs semaines, Georges, star de cinéma vieillissante, se voit attribuer une remplaçante, Aïssa. Entre l’acteur désabusé et la jeune agente de sécurité, un lien unique va se nouer.",https://www.youtube.com/watch?v=nsNDMZAspKo,nsNDMZAspKo
tt13669344,En passant pécho,2021,99,"Action,Comedy","['Dana Abed', 'Hedi Bouchenafa', 'Julien Courbey']","['Marah', 'Hedi', 'Chef de brigade']",Julien Hollande,4.5,778.0,"In Paris, two dysfunctional dealers use family ties to try to boost their small drug business in this crass comedy based on the webseries.",4.66,/q6lnTrwkxM8ppIdTQL0keDuNrtx.jpg,"Hedi et Cokeman sont les deux pires dealers de Paris. Arnaqueurs à la petite semaine, ils survivent en faisant passer des carambars pour des barrettes de shit. C’est la Hess !!! Fatigués de ce train de vie, leur quotidien va considérablement s’éclaircir lors du mariage de Zlatana, la petite sœur d'Hedi, avec un grand baron de la drogue : Arsène Van Gluten. Ce dernier, sous la pression de sa nouvelle femme, leur fournira plusieurs kilos de Mojo Mango, du cannabis de toute première main. Hedi et Cokeman ont enfin l’opportunité d’ouvrir leur propre réseau. Persuadés que cela signifie pour eux la fin de la galère, ils ignorent encore que ce n’est que le début des problèmes…",https://www.youtube.com/watch?v=vHTr85ccYlU,vHTr85ccYlU
tt13742084,"Habib, la grande aventure",2022,90,Comedy,"['Bastien Ughetto', 'Sofia Lesaffre', 'Ahmed Benaïssa']","['Habib Arbaoui', 'Nadia Arbaoui', 'Le père de Habib']",Benoît Mariage,6.6,54.0,"The story of a young Belgian actor of Moroccan origin who agrees to play the role of Saint-François-d'Assise to put an end to the roles of nice Arabs that are stuck on his forehead in often mediocre films. Getting into the historical figure will represent a real challenge for him; when his father, settled in Morocco, suddenly returns to Brussels with a new wife, and the beginnings of Alzheimer's, he finds himself having to juggle between the expectations of his colleagues and his family.",2.08,/rtMEBBhetvWerU7ChZPuaUUurFd.jpg,"Habib est un jeune acteur qui rêve de théâtre et de cinéma, mais qui n’enchaîne que des rôles sans envergure. Sa famille a bien du mal à comprendre cette passion qui ne lui rapporte pas un rond. Jusqu’au jour où il décroche un petit rôle de gigolo aux côtés de Catherine Deneuve. C’est le début de la grande aventure, mais aussi le début des problèmes…",https://www.youtube.com/watch?v=WGvYLTLQOCs,WGvYLTLQOCs
tt13774454,Super-héros malgré lui,2021,82,"Action,Comedy","['Philippe Lacheau', 'Philippe Lacheau', 'Julien Arruti']","['Cédric', 'Badman', 'Seb']",Philippe Lacheau,6.2,3903.0,"A struggling actor seems doomed to live life as a loser. When he finally snatches a lead role as a superhero named “Badman,” he feels like everything is possible, but fate strikes again.",24.506,/Aie2kiYOUgZeakpshM2N64PKof1.jpg,"Cédric, un apprenti comédien en galère, qui décroche enfin son premier rôle dans un film de super-héros. Un soir, alors qu’il emprunte la voiture de tournage, il est victime d’un accident qui lui fait perdre la mémoire. À son réveil, vêtu de son costume de justicier et au milieu des accessoires du film, il est persuadé d’être devenu le personnage du film avec une mission périlleuse à accomplir. Mais n’est pas héros et encore moins super-héros qui veut… Et encore moins Cédric !",https://www.youtube.com/watch?v=08KzFxipUXE,08KzFxipUXE
tt13774506,Le processus de paix,2022,93,Comedy,"['Camille Chamoux', 'Damien Bonnard', 'Ariane Ascaride']","['Marie Altmann', 'Simon Altmann', 'Michèle Altmann']",Ilan Klipper,5.5,155.0,"Marie and Simon, a couple with two children, are deeply in love despite constant fights in their paired life. To save their marriage, they come up with a chart of Ten Rules to seek love and peace.",3.475,/q8vJzeS3gIvnvRPbhL9OBsfGm8n.jpg,"Quand on s’aime mais qu’on ne se supporte plus, qu’est-ce qu’on fait ? Marie et Simon sont profondément amoureux, malgré les disputes constantes dans leur vie de couple. Pour ne pas se séparer, ils se lancent dans une aventure un peu folle : établir une liste de règles qu’ils devront suivre coûte que coûte. Ils l’appellent la charte Universelle des droits du couple.",https://www.youtube.com/watch?v=BrmqFEGEygs,BrmqFEGEygs
tt13822738,Loin du périph,2022,119,"Action,Comedy","['Omar Sy', 'Laurent Lafitte', 'Izïa Higelin']","['Ousmane Diakhité', 'François Monge', 'Alice Gauthier']",Louis Leterrier,5.8,9075.0,"Ousmane Diakité and François Monge are two cops with very different styles, backgrounds and careers. The unlikely pair are reunited once again for a new investigation that takes them across France. What seemed to be a simple drug deal turns out to be a much bigger criminal case wrapped in danger and unexpected comedy.",27.856,/eGIxXsf3DXYejb0C62bfJVSPSM8.jpg,"Dix ans après avoir fait équipe, Ousmane et François, deux flics que tout oppose, reforment à contrecœur leur tandem de choc. Pas franchement ravis de se retrouver, ils mettent le cap sur une petite ville des Alpes pour enquêter sur un meurtre particulièrement sordide. Mais, alors qu'ils pensent avoir élucidé l’affaire, Ousmane et François découvrent une réalité bien plus terrifiante ! De surprises en rebondissements, leur escapade loin du périph les pousserait même à s’apprécier…",https://www.youtube.com/watch?v=ybOo44VMci0,ybOo44VMci0
tt13834006,8 rue de l'Humanité,2021,125,Comedy,"['Dany Boon', 'François Damiens', 'Laurence Arné']","['Martin Becquart', 'Tony Boghassian', 'Claire Becquart']",Dany Boon,6.3,8185.0,"Seven families live in the Parisian apartment building at 8, Rue de l’Humanite - and they didn’t escape to the countryside at the arrival of the coronavirus. Three months of life under lockdown will reveal the best and worst of these neighbours.",11.356,/bvK9AMUvh0TzjSmWwv74CgBEfg2.jpg,"Les rues de Paris sont vides et silencieuses. Alors que certains ont préféré fuir la capitale, sept familles sont restées confinées dans un immeuble du 11ème au 8 rue de l’humanité avec entre autres ; une patronne de bistrot qui cherche le moyen de rester ouvert. Un scientifique ambitieux qui veut trouver le vaccin et ne plus jamais s’occuper d’analyses d’urines. Un hypocondriaque en panique mais heureux d’avoir enfin raison, sa femme avocate qui se bat pour concilier vie professionnelle et vie de famille, un coach sportif en ligne qui grossit au fil des semaines, sa fiancée enceinte qui fait le buzz en devenant chanteuse anti Covid, un riche self-made-man désespéré de ne pas avoir le niveau scolaire de son fils de 8 ans… et deux enfants de 8 et 10 ans qui, grâce au confinement, vont tomber amoureux.",https://www.youtube.com/watch?v=0hF5HnVdIqI,0hF5HnVdIqI
tt13892842,Trois fois rien,2022,94,Comedy,"['Antoine Bertrand', 'Philippe Rebbot', 'Côme Levin']","['Nicolas Grenier, dit Brindille', 'Casquette', 'Francis Courtebez, dit La Flèche']",Nadège Loiseau,6.2,430.0,"Twig, Cap and Rusty live however they can in the Bois de Vincennes, east of Paris. This may completely change the day they learn they are the national lottery winner – though it is less than expected! Yet, they still need to collect the money and share it in equal parts. The hardest part of all will be to resume a “normal” life, filled with surprises and contradictions.",6.458,/9IK57F1Ucp6lU1qJcBs5O3xSYf7.jpg,"Brindille, Casquette et La Flèche vivent comme ils peuvent, au jour le jour, dans le bois de Vincennes. Mais leur situation précaire devrait changer du tout au tout le jour où ils gagnent au Loto. Encore faut-il pouvoir encaisser l’argent, car sans domicile, pas de carte d’identité à jour et sans compte bancaire, pas de paiement !",https://www.youtube.com/watch?v=eDFLymQqWfo,eDFLymQqWfo
tt13941852,Permis de construire,2021,93,Comedy,"['Didier Bourdon', 'Eric Fraticelli', 'Anne Consigny']","['Romain', 'Santu', 'Cécile']",Eric Fraticelli,5.4,483.0,"When his father passes away, a dentist in Paris inherits a plot and the will to build a house on it. The situation becomes tricky when he learns the plot is located in Corsica.",3.579,/8yTuq5QAb7tgfBheoMAoyNiXsgJ.jpg,"Dentiste à Paris, Romain vient de perdre son père qu'il n'a pas vu depuis des années. À sa grande surprise, ce dernier lui a laissé un terrain en héritage, ainsi qu'une dernière volonté : y faire construire la maison où il aurait aimé finir ses jours. Seul problème : ce terrain se situe en Corse.",https://www.youtube.com/watch?v=vgpfMenQcj4,vgpfMenQcj4
