id_film,titre_original,annee_sortie,duree,genres,acteurs,personnage_film,directeur,moyenne_notes,nombre_votes,description_en,popularite,chemin_affiche,description_fr
tt23773548,Tour du monde - Le phénomène foot des quartiers,2022,\N,Documentary,"['Eduardo Camavinga', 'Tiakola', 'Sammy Traoré']",['Inconnu'],Jesse Adang,7.5,7.0,"The soccer tournament phenomenon of the Coupe Nationale Des Quartiers in Créteil sees teams representing different nations from around the world compete against each other, with the goal of lifting the Champions Trophy. The opportunity to immerse yourself in different cultures through portraits of players and coaches of the teams and personalities such as Eduardo Camavinga, Tiakola, or Medina.",0.764,/wnQeQGhPSY714NsNmxMwJnz6Snw.jpg,"Le tournoi de foot phénomène de la Coupe Nationale Des Quartiers à Créteil voit s’affronter des équipes représentant différentes nations du monde entier, avec pour objectif de soulever le trophée des champions. L'occasion de s’immerger dans différentes cultures à travers des portraits de joueurs, de coachs des équipes et des personnalités."
tt23781234,Ubeur,2022,75,Drama,"['Driss El Haddaoui', 'Lydie Misiek', 'Jackie Berroyer']",['Inconnu'],Driss El Haddaoui,5.5,1.0,"In 2011, the arrival of Uber in France has created a lot of jobs, especially for young people from council estate.  But then, a lot of became disillusioned. Price drop, uberization of work, a lot of work hours not even sufficient to pay bills...  Karim, 37 years old and a pending divorce, drives a passenger car. To pay his car, a black sedan where he sleeps, he gets a 25 000 euros debt to an unscrupulous man. His nightmares are full of worries and accidents. Today is the due date, his creditor claim his money, which Karim doesn't have. He has seven days to repay the loan.",0.735,/mi1cOMPlqce2Un9WT1E9jUrfVHK.jpg,"En 2011 l’arrivé d’UBER et son application pour chauffeurs à créer de l’emploi, notamment chez les jeunes de banlieue, … Mais avec le temps beaucoup ont vite déchanté. D’abords y’a eu la baisse des prix, une uberisation du travail, des heures accumulés pour suffire à peine à payer les factures. Karim, est l’un d’entre eux, 37 ans, il est chauffeur VTC en instance de divorce, il a contracté une somme de 25 000 auprès d’un homme peu scrupuleux  pour acheter sa voiture, une berline noire dans laquelle il dort également. Ses cauchemars sont ponctués d'inquiétudes et d’accidents.  Aujourd’hui l’échéance arrive à son terme, son créancier lui réclame cette somme, Karim ne les a pas. Cependant,​ il a 7 jours pour rembourser sa dette."
tt23831488,La Cordonnière,2023,104,Drama,"['Rose-Marie Perreault', 'Pierre-Yves Cardinal', 'Nicolas Fontaine']","['Victoire Du Sault', 'George-Noël Dufresne', 'Thomas Dufresne']",François Bouvier,6.2,99.0,"La Cordonnière retraces the story of Victoire Du Saut, founder of the shoemaking industry who will be at the origin of the fortune of the Dufresnes, better known for the castle that bears their name.",0.84,/oIWE4JcCgpcDZJ2s3S1PPaRDScd.jpg,"LA CORDONNIÈRE retrace l’histoire de Victoire Du Sault, fondatrice de la cordonnerie à l’origine de la fortune des Dufresne, mieux connus pour le château qui porte leur nom dans Hochelaga-Maisonneuve. Bien que l’esprit d’entreprise et le parcours professionnel de cette visionnaire forcent l’admiration, ce sont avant tout ses élans amoureux qui forment le cœur de ce mélodrame où se mêlent un amour impossible, un triangle amoureux sulfureux et un secret de famille bouleversant qui risque de ne laisser personne indemne."
tt23867462,Happy Nous Year,2022,59,"Comedy,Romance","['Kev Adams', 'Camille Lellouche', 'Audrey Pirault']","['Gaël', 'Hannah', 'Prune']",Frank Bellocq,5.4,536.0,"En route to a party, two strangers get stuck in an elevator on New Year's Eve — and find themselves connecting in unexpected ways.",5.979,/AkfvwYH5dYbDI0x74YG4jNV4GeI.jpg,"Alors qu'ils se rendent à une fête le soir du Nouvel An, deux inconnus se retrouvent coincés dans un ascenseur, où ils finissent par tisser des liens de façon inattendue."
tt24070754,Je verrai toujours vos visages,2023,118,Drama,"['Birane Ba', 'Leïla Bekhti', 'Anne Benoît']","['Issa', 'Nawelle', 'Yvette']",Jeanne Herry,7.5,3967.0,"Since 2014, France's restaurative justice programmes have offered a safe space for supervised dialogue between offenders and victims. Grégoire, Nawelle, and Sabine, victims of heists and violent robberies, agree to join one of these discussion groups alongside offenders Nassim, Issa, and Thomas, all convicted of violent robberies. Meanwhile Chloé, a victim of childhood sexual abuse, prepares for dialogue with her own agressor after learning he has moved back into town.",7.092,/wNo8WsNb8y5jCx8hYfISL5Uz6kz.jpg,"En France, la justice réparatrice a permis aux victimes et aux auteurs de délits de dialoguer dans le contexte de systèmes sécurisés, encadrés par des professionnels et des volontaires."
tt24156250,Le clan,2023,92,Comedy,"['Eric Fraticelli', 'Denis Braccini', 'Philippe Corti']","['Belette', 'Fred', 'Max']",Eric Fraticelli,6.4,299.0,"Fred, Achille, Max and Belette form a good-for-nothing  gang of crooks. Dismally failing their last raid, they decide to get back in the game, kidnapping Sophie Marceau.",4.668,/1j1UUf5dSsx0oziF14RdAJfY8zk.jpg,"Fred, Achille, Max et Belette sont quatre truands qui forment une belle équipe de bras cassés. Après avoir raté lamentablement leur dernier coup, ils décident de se refaire en kidnappant Sophie Marceau."
tt24246948,Le Cle Rouge,2022,\N,Comedy,"['Aidan Beatty', 'Isabelle Cliche', 'Chris Denholm']","['Marcel', 'Karen', 'Jean']",Chris Denholm,9.0,1.0,The first fully francophone film made in Alberta. A comedic road trip from Fort McMurray to Calgary that changes the lives of those involved in a way they never anticipated.,0.6,/bBONWSy7pmIkm6hpzAlAzm8690h.jpg,
tt24417030,Frontières,2023,95,"Drama,Thriller","['Pascale Bussières', 'Mégane Proulx', 'Micheline Lanctôt']","['Diane Messier', 'Sarah Messier', 'Angèle Messier']",Guy Édoin,5.5,239.0,"Diane Messier lives on a farm in the Eastern Townships, near the American border, with her daughter Sarah and her two sisters, Carmen and Julie. Following a tragic accident, Diane feels constantly threatened and even believes her house is haunted. Worried by her daughter's actions, Angèle returns from Florida to bring comfort to Diane and try to reunite the family clan.",7.501,/4t1mm36yihp2ESNxzRxKXbC58il.jpg,"Diane Messier vit avec ses deux sœurs et sa fille Sarah, sur une ferme dans les Cantons-de-l’Est près de la frontière américaine. À la suite d’un tragique accident, Diane se sent constamment menacée et va même jusqu’à croire sa maison hantée. Inquiétée par le comportement de Diane, Angèle, sa mère, revient de Floride lui porter réconfort et tenter de réunir le clan familial."
tt24577296,Au cimetière de la pellicule,2023,93,Documentary,"['Penda Lam', 'Aboubacar Condé']","['La marâtre Kumba', 'Mouramani']",Thierno Souleymane Diallo,7.4,65.0,"Thierno Souleymane Diallo sets out with his camera in search of the birth of filmmaking in Guinea. Charming and determined, he traces his country’s film heritage and history and reveals the importance of film archives.",1.509,/yp58wlTzu36B0ySijZ748EOJGDg.jpg,"Mamlo parcourt la Guinée à la recherche de Mouramani, premier film tourné en 1953, par un noir d’Afrique francophone. Dans cette quête, il découvre ce que fut le cinéma dans son pays et ce qu’il est devenu. Confrontant sa caméra à l’Histoire, il cherche jusqu’en France une copie de ce film disparu."
tt24640474,Disconnect: The Wedding Planner,2022,106,"Comedy,Romance","['Pascal Tokodi', 'Catherine Kamau', 'Tope Tedela']","['Otis', 'TK', 'Dele']",David 'Tosh' Gitonga,4.0,215.0,"After falling victim to a scam, a desperate man races the clock as he attempts to plan a luxurious destination wedding for an important investor.",5.287,/co6doQ2d3f5ZaTTvORV76wrTFit.jpg,"Une propriétaire d'hôtel impitoyable doit aider un phobique de l'engagement à organiser un mariage dans un endroit de rêve. Tout devrait bien se passer, non ?"
tt25750424,Voyages en Italie,2023,91,"Comedy,Romance","['Philippe Katerine', 'Sophie Letourneur']","['Jean-Philippe', 'Sophie']",Sophie Letourneur,6.0,215.0,"A French couple burnt out by the routine of their daily family life decides after much hesitation to travel to Sicily for a short holiday. Voyages en Italie depicts the neuroses and eccentricities of Jean-Philippe and Sophie, the gracious dynamics of their relationship and the depth of their affection and intimacy.",2.137,/ij7pCTFiAIE3fkaDPU90xZ455X5.jpg,"Une escapade romantique peut-elle raviver la flamme dans un couple ? Elle a réussi à le convaincre de partir quelques jours sans enfant. Ce sera où il a envie, sauf en Italie. Il y est déjà allé avec toutes ses ex... L'Espagne ? Les sentiers de l'Aubrac ? Ce sera finalement la Sicile – car selon lui, c'est pas tout à fait l'Italie."
tt25971180,Les choses simples,2023,95,Comedy,"['Lambert Wilson', 'Grégory Gadebois', 'Marie Gillain']","['Vincent', 'Pierre', 'Camille']",Éric Besnard,6.5,956.0,"Vincent is a famous successful entrepreneur. One day, a car breakdown on a mountain road temporarily interrupts his frantic lifestyle. Pierre, who lives apart from the modern world in the middle of sublime nature, comes to his aid and offers him his hospitality. The meeting between these two men, who are opposites will upset their respective beliefs and they will find themselves laughing. The question is...deep down, are they really each living the lives they want to live?",3.361,/lm4D555GnwAuOQHipk7ENHUcXAi.jpg,"Vincent est un célèbre entrepreneur à qui tout réussit. Un jour, une panne de voiture sur une route de montagne interrompt provisoirement sa course effrénée. Pierre, qui vit à l’écart du monde moderne au milieu d’une nature sublime, lui vient en aide et lui offre l’hospitalité. La rencontre entre ces deux hommes que tout oppose va bouleverser leurs certitudes respectives. Et ils vont se surprendre à rire. Au fond, vivent-ils vraiment chacun les vies qu’ils ont envie de vivre ?"
tt26220342,This Is the End,2023,108,Drama,"['Jean-Marc Barr', 'Nelson Bourrec Carter', 'Geoffrey Carey']",['Inconnu'],Vincent Dieutre,5.8,21.0,"Road trips through Los Angeles, famous verses in the Poetry Lounge and love in times of the pandemic: Rendezvous with an old flame, fourty years later. After Jaurès (2012), Vincent Dieutre presents another tender autofictional piece in the Forum.",0.829,/2u5YyloGIJfiN70BfUVdY9C3xJ2.jpg,"Découverte d’un Los Angeles sous pandémie par le cinéaste Vincent Dieutre, sur les traces d’un ancien amour. Entre road-movie et journal de bord, une méditation sur l'époque telle qu’elle chute."
tt26255358,Àma Gloria,2023,83,Drama,"['Louise Mauroy-Panzani', 'Ilça Moreno Zego', 'Abnara Gomes Varela']","['Cléo', 'Gloria', 'Fernanda']",Marie Amachoukeli-Barsacq,7.0,730.0,"Cleo is six years old, has a myopic look and has been madly in love with Gloria, her nanny, since she was born. When Gloria receives a call and must urgently return to her home in Cape Verde to care for her two children, whom she has not raised, Cleo makes her promise to meet one last time. Gloria accepts and invites Cleo to spend the summer vacations on her island. A last summer that they will spend together, in Gloria’s family, before inevitably saying goodbye.",5.008,/sKvV0KfOG8dXaYqitmNXIRkVeO1.jpg,"Cléo a tout juste six ans. Elle aime follement Gloria, sa nounou qui l’élève depuis sa naissance. Mais Gloria doit retourner d'urgence au Cap-Vert, auprès de ses enfants. Avant son départ, Cléo lui demande de tenir une promesse: la revoir au plus vite. Gloria l’invite à venir dans sa famille et sur son île, passer un dernier été ensemble."
tt26270640,Indochine: Central Tour au cinéma,2022,170,Music,['Nicola Sirkis'],['Inconnu'],Hans Pannecoucke,7.1,10.0,"The CENTRAL TOUR, INDOCHINE's monumental concert that sold out in the 5 largest French stadiums, was shown in theaters. With more than 400,000 spectators, this 40th anniversary tour broke all attendance records in each of the stadiums, all disciplines combined (concerts and sports).",2.101,/9zCVjWfYGJ8GQk6XVI4iY6zBsPM.jpg,"Diffusion au cinéma du CENTRAL TOUR, le concert monumental du groupe INDOCHINE qui s’est joué à guichets fermés dans les 5 plus grands stades français. En rassemblant plus de 400 000 spectateurs, cette tournée anniversaire des 40 ans du groupe a pulvérisé tous les records d’affluence dans chacun des stades, toutes disciplines confondues (concert et sport)."
tt26341167,Rodéo,2022,80,Drama,"['Maxime Le Flaguais', 'Lilou Roy-Lanouette', 'Felicia Shulman']","['Serge', 'Lily', 'Lisa']",Joëlle Desjardins Paquette,6.5,146.0,"After a difficult separation, Serge Jr. takes his daughter Lily, 9, on a truck ride across Canada. They head to Alberta and its legendary Badlands World’s Best Truck Rodeo, a race Lily and him have been dreaming about. On the road, under his daughter’s increasingly worried gaze, Serge will eventually need to face the music.",1.295,/ks7O8Iwkwh1EkfToUNebmA65QYb.jpg,"Après une séparation houleuse, Serge Jr embarque sa fille Lily, 9 ans, pour un voyage en camion à travers le Canada. Direction l’Alberta et le légendaire Badlands World’s Best Truck Rodeo, une course à laquelle lui et Lily ont tant rêvé. Sur la route, sous le regard de plus en plus inquiet de sa fille, Serge va devoir faire face aux conséquences de ses actions. Un road-movie âpre et poétique qui creuse le mystère des relations père-fille."
tt26345505,Le spectre de Boko Haram,2023,80,Documentary,"['Falta Souleymane', 'Ibrahim Alilou', 'Mohamed Alilou']",['Inconnu'],Cyrielle Raingou,6.7,43.0,"Since 2014, the terrorist organisation Boko Haram have led strikes against the villages and people of the Far North Region of Cameroon. Today, this constant threat of violence has woven itself into daily existence.",1.065,/rONcnDi3OBWoKFawkqNo2x87hro.jpg,"L’Extrême-Nord du Cameroun, frontalier du Nigéria, menacé par des incursions terroristes meurtrières, vit sous protection militaire. Dans le village de Kolofata, Mohamed, Ibrahim et Falta, victimes indirectes de Boko Haram, tentent de s’inventer un avenir. De l’école à la garde des troupeaux, la caméra saisit l’indéfectible vitalité de ces enfants."
tt26353429,La belle bleue,2023,98,Drama,"['Ronan De Suin', 'Ioanna André']","['Le jeune homme', 'La jeune femme']",Ronan De Suin,5.4,7.0,"A taciturn and homebody young man invites a full of life young woman, met on the Internet, to join him in his flat for a one-night stand. Slowly, thanks to mysterious explanations, she puts down roots in his apartment. An ambivalence begins, between home invasion and desire of loneliness, fear and fascination, hate and love and, most of all, doubts about her real intentions.",0.764,/rVMfwjeXpD5tUMvcZaIwGHD5zc8.jpg,"Un jeune homme taciturne et casanier invite une jeune femme pleine de vie, rencontrée virtuellement, à le rejoindre dans son petit studio le temps d’une nuit sans lendemain. Mais suite à un isolement soudainement imposé, et à des excuses mystérieuses, elle parvient tout en douceur à s’enraciner chez lui. Débute alors l’ambivalence entre l’envahissement et le désir de solitude, la peur et la fascination, la haine et l’amour, et surtout, l’incertitude quant aux réelles intentions de cette inconnue..."
tt26440747,Sira,2023,122,Drama,"['Nafisatou Cisse', 'Mike Danon', 'Lazare Minoungou']","['Sira', 'Moustapha', 'Yere']",Apolline Traoré,6.5,202.0,"After a brutal attack, a young nomad named Sira refuses to surrender to her fate without a fight and instead takes a stand against Islamist terror. A feminist counterpoint to current reporting from the Sahel region.",1.115,/hKCVQw86xfzXGhYEhVRKjRpWWBn.jpg,"Sira jeune fille peule et sa tribu traversent le désert pour se rendre dans un village où son fiancé jean-Sidi l’attend pour l’épouser. Soudain, tous les hommes sont violemment massacrés par une bande surgie de nulle part. Le chef des agresseurs, Yéré emmène Sira pour s’être fait humilier par elle. Violée et laissée pour morte dans le désert, Sira se retrouve seule face à son instinct de survie. Elle trouve refuge dans une grotte. Elle découvre dans ce désert que le camp des terroristes est dirigé par Moustapha le meilleur ami de son père et Yéré son violeur. Entre amertume, désolation et désir de vengeance, Sira, qui va devoir assumer qu’elle est enceinte de son agresseur, décide de tout faire pour déjouer les plans macabres des terroristes, tandis que sans qu’elle ne le sache son fiancé est parti à sa recherche… Trois générations de femmes se révèlent aux côtés de Sira : Aissatou, sa mère, Kémi adolescente kidnappée, séquestrée comme esclave sexuelle."
tt26440921,Bonne conduite,2023,96,"Comedy,Crime","['Laure Calamy', 'Tchéky Karyo', 'Grégoire Ludig']","['Pauline Cloarec', 'Jean-Yves Lapick', 'Capitaine Giordano']",Jonathan Barré,6.0,824.0,"Pauline has her own way of doing road safety: as a trainer in a point recovery center during the day, she becomes a serial killer of drivers at night.",4.322,/xZPflrNc0DKCloy0mHzhdDV7Mrw.jpg,"Bretagne, de nos jours. Pauline, la quarantaine, est formatrice psychologue pour les stages de récupération de points de permis. Elle attend la sortie de prison du chauffard à l’origine de l’accident ayant causé la mort de son mari et pris la fuite, pour le tuer. En attendant, elle s’entraine en éliminant les pires chauffards rencontrés lors des stages qu’elle anime avec sa collègue Souazig ancienne championne de rallyes, enseignante de conduite. Pauline, formée à la conduite sportive par Souazig, met un point d’honneur à tuer ses proies uniquement en provoquant des accidents de la route et collectionne les sigles des véhicules de ses victimes."
tt26447272,Babyphone,2023,54,Thriller,"['Thomas Bunio', 'Ana Girardot', 'Hippolyte Girardot']","['Déménageur', 'Agathe', 'Le Maire']",Ana Girardot,5.2,20.0,"Freshly installed in a country house with her husband and their 6-month-old son, Agathe discovers a child's bedroom that had previously been locked behind a partition. Untouched, nothing seems to have moved since the 90s. Even the old baby monitor abandoned in a drawer is still functional. Buoyed by her husband's enthusiasm, the young mother agrees to install their son there, at the price of hanging on to the device, listening for the slightest noise. But when strange emanations sow doubt and confusion in Agathe's mind, she will have to sort out her new environment, her latent fatigue and her maternal anxieties.",1.4,/cSwZlMt7jBjyJmf33X4x5l4TVNY.jpg,"Agathe et Noah quittent Paris pour s'installer avec Sol, leur nourrisson de 6 mois, dans une maison isolée à la campagne. Mais, pour Agathe qui accuse le coup d'une dépression post-partum, la sérénité promise par cette nouvelle vie vire au cauchemar. Des événements mystérieux sèmeront la confusion dans son esprit : elle devra faire la part des choses entre son nouvel environnement et ses angoisses maternelles..."
tt26448954,Here,2023,84,Drama,"['Stefan Gota', 'Liyo Gong', 'Cédric Luvuezo']","['Stefan', 'ShuXiu', 'Cedric']",Bas Devos,6.8,1052.0,"Set in Brussels, the film revolves around a potential love story between a Romanian construction worker and a Belgian-Chinese doctorate student of moss, who cross paths just before the former is about to move back home.",1.094,/pIDQ7miG72FEVIiRgGPdxCGv3tW.jpg,"Stefan est un ouvrier du bâtiment vivant à Bruxelles et qui s'apprête à partir pour son pays natal, la Roumanie. Au cours de ses promenades et de ses visites d'adieu à ses amis et à sa famille, il rencontre Shuxiu, une jeune femme belgo-chinoise qui prépare un doctorat sur les mousses végétales. Son regard et son intérêt pour ce qui est à peine visible, intriguent Stefan et attirent encore plus son attention sur les trésors qui nous entourent en permanence, qu'ils soient partagés avec nos voisins ou qu'ils poussent simplement sous nos pieds."
tt26448981,"Orlando, ma biographie politique",2023,98,Documentary,"['Arthur', 'Emma Avena', 'Amir Baylly']","['Orlando', 'Orlando']",Paul B. Preciado,7.0,588.0,"Virginia Woolf’s “Orlando” tells the story of a young man who grows up to become a 36-year-old woman. Almost a century after its publication, Paul B. Preciado speaks to Virginia Woolf to tell her that her fictional character has become a reality. The transition of Orlando’s body now lies at the root of all non-binary bodies and there are Orlandos all over the world. Through the authentic voices of other young bodies undergoing metamorphosis, Preciado retraces the stages of his personal transformation through a poetic journey in which life, writing, theory and image merge freely in the search for truth. Every Orlando, he says, is a transgender person who is risking his, her or their life on a daily basis as they find themselves forced to confront government laws, history and psychiatry, as well as traditional notions of the family and the power of multinational pharmaceutical companies.",2.411,/dsEsYLBgo9pIumB3kgToDWuOg7x.jpg,"Un siècle après la publication de Orlando : une biographie de Virginia Woolf, Paul B. Preciado, philosophe et écrivain adresse une lettre à l’écrivaine anglaise pour lui dire que son personnage est devenu réalité : le monde est en train de devenir Orlandesque. Preciado appelle un casting dans l’espace public et sur les réseaux sociaux : « Qui sont les Orlandos contemporains ». A travers un voyage poétique, une traversée politique, le film brosse le portrait d’un monde en mutation."
tt26456876,The Siren,2023,100,"Animation,Drama,War","['Mina Kavani', 'Hamidreza Djavdan', 'Parviz Sayyad']",['Inconnu'],Sepideh Farsi,6.8,191.0,"November 1980. Southern Iran. We are at the beginning of the Iran-Iraq war. Abadan, the capital of the Iranian petrol industry resists the repeated assaults of the Iraqi army, but is soon under full siege. Omid, a 14-year-old boy, has stayed back in the city, with his grandfather, waiting for his elder brother to come back from the frontline. Along with Omid, we discover several other uncommon characters, each one having stayed for a personal reason. Each one resisting in his own way. But as the Iraqi siege of the city hardens, Omid has to quickly find a way to save those he loves.",1.218,/N0CO2An4yMPHYSyWHdS04Ey04o.jpg,"1980, dans le sud de l’Iran. Les habitants d’Abadan résistent au siège des Irakiens. Il y a là Omid, 14 ans, qui a décidé de rester sur place chez son grand-père, en attendant le retour de son grand frère du front. Mais comment résister en temps de guerre sans prendre les armes ? Omid découvre alors un bateau abandonné dans le port d’Abadan. Aurait-il enfin trouvé le moyen de sauver ceux qu’il aime ?"
tt26594235,Kite Zo A,2023,67,Documentary,['Sanba Zao'],['Inconnu'],Kaveh Nabatian,7.7,15.0,"In 1791, in Haiti, Dutty Boukman presided over a Vodou ritual in Bois-Caïman that led to the creation of the first Black republic. Since then, rituals of transformation and artistic expression have been at the core of a thriving culture as the country faces oppression, poverty, and natural disasters. ""Kite Zo A” (Leave the Bones) is a sensorial film about rituals in Haiti, from ancient to modern, made in collaboration with poets, dancers, musicians, fishermen, daredevil rollerbladers, and Vodou priests, set to poetry by Haitian author Wood-Jerry Gabriel.",0.6,/3yCfCSL7C4hGq7eLSlHEQIRSwcx.jpg,
tt26597966,Une histoire d'amour,2022,88,"Drama,Romance","['Juliette Delacroix', 'Marie-Camille Soyer', 'Alexis Michalik']","['Katia Markowitz', 'Justine', 'William Markowitz']",Alexis Michalik,6.4,150.0,"Justine has never dated a woman, and Katia knows her life is hanging by a thread. But when they meet, it's love at first sight. Katia and Justine decide to confront life living a love story, and giving birth to a baby girl, Jeanne. Twelve years later, Justine come to an orderly life and Katia, who kept the child, learn she is doomed. She has to find urgently a guardian for her daughter. Her only option : her brother William, a cynical and desillusioned writer...",3.524,/zN7sauDUfeZI4xyP7sAMQSTNc2C.jpg,"Justine n’est jamais sortie avec une fille et Katia sait que sa vie ne tient qu’à un fil. Mais quand elles se rencontrent, c’est le coup de foudre. Katia et Justine décident de braver la vie en vivant une histoire et en donnant naissance à une fille, Jeanne. Douze ans plus tard, Justine est retournée à une vie rangée et Katia, qui a gardé l’enfant, apprend qu’elle est condamnée et doit trouver en urgence un tuteur pour sa fille. Sa seule option : son frère William, écrivain cynique et désabusé..."
tt26660615,La vie pour de vrai,2023,110,Comedy,"['Dany Boon', 'Kad Merad', 'Charlotte Gainsbourg']","['Tridan Lagache', 'Louis', 'Roxane']",Dany Boon,5.7,1082.0,"Tridan Lagache has spent his whole life at Club Med, changing friends every 8 days. At 50, he resigns from the vacation spot where he was born, determined to track down his great mini-club childhood love, Violette.
 He shows up in Paris, naïve and lost but glad to be lodged by Louis, a half-brother he never knew he had. In order to be rid of the cumbersome Tridan, Louis passes one of his fling off as Violette, and Tridan, all emotional, thinks he recognizes her at first glance.",6.348,/8KIyuYSq6DjShBvDNgCG4vurqvy.jpg,"Tridan Lagache a passé sa vie au Club Med, à changer d’amis tous les 8 jours. À 50 ans, il démissionne du club de vacances mexicain où il est né, bien décidé à retrouver, 42 ans plus tard, son grand amour d’enfance, Violette. Il débarque à Paris, naïf et perdu mais heureux d’être hébergé chez Louis, un demi-frère dont il ignorait l’existence. Pour se débarrasser d’un Tridan encombrant, Louis supplie une de ses conquêtes, Roxane, de se faire passer pour Violette que Tridan croit reconnaître au premier regard."
tt26680124,After,2023,69,Drama,"['Louise Chevillotte', 'Majd Mastoura', 'Natalia Wiszniewska']","['Félicie', 'Saïd', 'Kasia']",Anthony Lapia,5.7,117.0,"A club in Paris. Driving techno beats sweep everyone away. People dance, consume and talk. Félicie meets Saïd and takes him to her place for an afterparty. On the cusp between night and day, different lives and views collide.",4.029,/sInTqRPL93A5ALiD6vv9bDo4PYl.jpg,"Une nuit, un club techno. La jeunesse danse comme si demain n’existait pas, la musique emporte tout sur son passage. Quand Félicie rencontre Saïd, elle l’invite à poursuivre la soirée chez elle, en after."
tt26680242,Sages-femmes,2023,99,Drama,"['Khadija Kouyaté', 'Héloïse Janjaud', 'Myriem Akheddiou']","['Sofia', 'Louise', 'Bénédicte']",Léa Fehner,7.1,383.0,"After 5 years learning the profession of midwife, “the most beautiful job in the world”, Louise and Sofia are finally entering working life and taking on huge responsibilities in a world where, at a frenetic pace, they handle with birth, motherhood and sometimes death. Will their vocation resist such a storm?",3.441,/qQK9E9QA0LXyEO6hq1gpC22GFh.jpg,"Louise et Sofia, deux jeunes sages-femmes passionnées, rejoignent leur premier poste dans une maternité publique. Mais à peine débarquées, les deux amies se heurtent aux cadences folles d’un service au bord de l’explosion. Entre euphorie des naissances et angoisse de mal faire, des vocations s’abîment, d’autres se renforcent. Leur amitié saura-t-elle résister à pareille tempête ?"
tt26681224,Je m'abandonne à toi,2023,95,Drama,"['Johnny Amaro', 'Anne Sicard', 'Laurent Borel']","['Père Paul', 'La mère de Paul', 'Luc, le berger']",Cheyenne Carron,8.0,1.0,"Paul, a Padre in the Foreign Legion, is immersed in the sufferings of war. One by one, he is solicited by the families of the dying and by tormented soldiers. Always present at the side of others, Paul also tries to comfort a person who is dear to him: his mother.",1.32,/wE55wxNZGi6I3iRxKYWyRXVXR9Q.jpg,"Paul, Padre à la Légion Etrangère est immergé dans les souffrances que draine la guerre. Tour à tour, il est sollicité par des familles de mourants, des épouses parfois en révolte, des soldats tourmentés. Toujours présent aux côtés des autres, Paul tente aussi de réconforter un être qui lui est cher ; sa mère."
tt26711773,Jour de merde,2023,91,Comedy,"['Eve Ringuette', 'Réal Bossé', 'Louka Bélanger-Leos']","['Maude', 'Gaétan', 'Rafaël']",Kevin T. Landry,6.2,92.0,"Drowning under the abuses of her narcissist ex husband and condescending Lotto-Gold superior, a young single mother on the brink of a mental breakdown is sent to the middle of nowhere to interview a strange hermit.",1.189,/n6wkLx5iAq7eKNMcY4m6i7WRydq.jpg,"Une jeune mère célibataire au bord de la dépression est envoyée au milieu de nulle part pour interroger un ermite. L'homme peu coopératif, qui vient de gagner le jackpot, la pousse à bout lorsqu'elle enfonce accidentellement sa voiture dans un arbre devant sa cabane isolée, préparant les événements d'une journée absurdement merdique pour eux deux."
tt26749243,"Des hommes, la nuit",2023,105,"Comedy,Drama","['Pierre Verville', 'Jean-Moïse Martin', 'Matai Stevens']","['Michel', 'Steve', 'Louis']",Minh Anh Truong,7.3,24.0,"Three men from different generations are at a crossroads and must, overnight, redefine themselves to move on to the next stage of their lives.",2.498,/yMFVIslISfsbKuczg4RvxFGY1Vt.jpg,"Trois hommes de génération différente sont à la croisée des chemins et devront, en l’espace d’une nuit, se redéfinir pour passer à la prochaine étape de leur vie."
tt26763229,Le roi des ombres,2023,89,"Crime,Drama,Thriller","['Kaaris', 'Alassane Diong', 'Carl Malapa']","['Ibrahim', 'Adama', 'Malik']",Marc Fouchard,4.9,918.0,"After the death of their father, two half-brothers find themselves on opposite sides of an escalating conflict with tragic consequences.",59.22,/ooyH5mGWvN3ZJOSqTBntlQ8Iail.jpg,"Après la mort de leur père, deux demi-frères se retrouvent opposés l'un à l'autre au sein d'un conflit qui pourrait tout embraser et avoir des conséquences tragiques."
tt27030891,Le repli,2023,90,Documentary,"['Logan de Carvalho', 'Yasser Louati']",['Inconnu'],Joseph Paris,5.8,7.0,"A furious, iconoclastic attack on power and the media in a modern France where Islamophobia has become mainstream and inequality is growing from the suburbs to the boulevards.",0.6,/yxLmYdEws2vdKNC8NVJas40b9th.jpg,"Yasser est militant des droits de l’homme. Joseph est cinéaste. Ils interrogent, des années 80 à aujourd’hui, le phénomène du repli identitaire en France, la montée du racisme et les restrictions des libertés. Ils délivrent la parole qu’on ne veut pas entendre, en décortiquant le discours médiatique et politique, confrontant l’actualité aux archives. Pourquoi nos libertés ne cessent-elles de reculer ?"
tt27052871,Lettres ouvertes,2023,61,Documentary,['Antoine Jaccoud'],['Inconnu'],Katharine Dominice,8.0,1.0,"From 1931 to 2002, Switzerland issued some six million seasonal residence permits, known as ""A"" permits, to immigrant workers. This status carried drastic rules. The workers were not allowed to bring their families, and their stay in Switzerland was limited to nine months per year.  In a series of open letters, former seasonal workers and their children tell of the impact this system had on their lives. It remains tangible and its disclosure questions the apparent indifference of the Swiss towards these human beings who were destined to build their country while at the same time remaining invisible.",1.4,/9Gy8rI4dMdr5iHQHfqmLPW6W7Sg.jpg,"De 1931 à 2002, la Suisse a délivré quelque six millions d’autorisations de séjour saisonnier à des travailleurs immigrés. Ce statut leur interdisait de venir en Suisse avec leur famille. Dans une série de lettres ouvertes, d’anciens saisonniers partagent leurs premières expériences de vie à Genève et l’effet que ce statut a eu sur leur histoire familiale."
